Date,Activity_Score,Region,Treatment_Group,Revenue
28-10-2023,35,South,0,117.25
28-10-2023,62,West,1,173.49
28-10-2023,41,North,0,109.23
28-10-2023,87,West,1,186.42
28-10-2023,31,South,0,97.76
28-10-2023,65,East,0,129.47
28-10-2023,47,North,0,116.0
28-10-2023,33,South,1,166.33
28-10-2023,51,West,1,172.35
28-10-2023,49,North,0,127.06
28-10-2023,37,West,0,110.48
28-10-2023,62,South,1,176.22
28-10-2023,61,South,1,188.09
28-10-2023,88,South,1,184.08
28-10-2023,82,West,1,187.38
28-10-2023,44,West,0,110.44
29-10-2023,54,West,1,167.76
29-10-2023,18,North,0,105.89
29-10-2023,38,West,0,109.22
29-10-2023,58,West,1,168.97
29-10-2023,85,East,1,191.23
29-10-2023,14,South,0,103.85
29-10-2023,63,South,0,125.83
29-10-2023,80,South,1,186.25
29-10-2023,55,North,1,170.11
29-10-2023,32,West,0,113.1
29-10-2023,16,East,0,108.04
29-10-2023,78,East,1,186.82
29-10-2023,81,West,1,194.64
29-10-2023,62,South,1,186.21
29-10-2023,27,West,0,102.84
29-10-2023,17,East,0,113.25
29-10-2023,43,South,1,179.56
29-10-2023,70,East,1,188.99
30-10-2023,36,East,0,110.2
30-10-2023,36,North,0,110.49
30-10-2023,53,South,0,127.54
30-10-2023,69,South,1,188.91
30-10-2023,49,South,1,171.82
30-10-2023,68,West,1,175.4
30-10-2023,75,West,1,185.1
30-10-2023,74,East,1,185.35
30-10-2023,43,West,0,116.32
30-10-2023,18,East,0,102.26
30-10-2023,18,East,0,100.76
30-10-2023,15,West,0,109.54
30-10-2023,25,West,0,116.97
30-10-2023,78,South,1,190.87
30-10-2023,34,South,0,113.16
31-10-2023,10,South,0,106.17
31-10-2023,55,South,1,168.73
31-10-2023,49,North,1,172.65
31-10-2023,17,West,0,103.04
31-10-2023,46,North,1,169.55
31-10-2023,62,North,0,115.01
31-10-2023,87,East,1,192.6
31-10-2023,53,North,0,118.55
31-10-2023,71,North,1,182.76
31-10-2023,17,North,0,114.21
31-10-2023,34,East,1,158.24
31-10-2023,13,West,0,112.94
31-10-2023,81,East,1,197.4
31-10-2023,78,North,1,174.83
31-10-2023,74,East,0,129.33
31-10-2023,51,East,1,177.5
01-11-2023,63,East,1,180.36
01-11-2023,41,East,0,118.86
01-11-2023,22,South,0,105.82
01-11-2023,23,West,0,104.74
01-11-2023,10,West,0,98.79
01-11-2023,69,South,0,123.88
01-11-2023,57,South,1,176.14
01-11-2023,59,South,1,167.63
01-11-2023,87,North,0,145.83
01-11-2023,61,North,1,174.08
01-11-2023,12,South,0,99.91
01-11-2023,57,North,0,123.18
01-11-2023,58,West,1,173.93
01-11-2023,63,North,0,130.86
01-11-2023,40,East,0,121.38
01-11-2023,20,North,0,102.03
01-11-2023,73,West,0,123.59
01-11-2023,86,South,1,187.93
01-11-2023,63,South,1,181.24
02-11-2023,42,South,0,120.84
02-11-2023,33,East,1,168.24
02-11-2023,10,East,0,97.67
02-11-2023,29,South,0,108.37
02-11-2023,66,South,1,184.82
02-11-2023,69,North,1,182.44
02-11-2023,41,North,1,164.28
02-11-2023,63,North,0,142.01
02-11-2023,55,West,1,173.51
02-11-2023,51,West,1,169.52
02-11-2023,75,East,1,179.46
02-11-2023,39,East,0,113.54
02-11-2023,88,West,1,194.17
02-11-2023,45,South,0,116.03
03-11-2023,86,East,1,181.75
03-11-2023,78,North,1,177.8
03-11-2023,17,East,0,98.47
03-11-2023,52,South,1,170.87
03-11-2023,73,North,1,182.31
03-11-2023,66,East,1,181.16
03-11-2023,26,North,0,106.54
03-11-2023,35,West,0,121.9
03-11-2023,30,South,0,112.77
03-11-2023,25,North,0,112.96
03-11-2023,84,West,1,177.49
03-11-2023,76,South,1,188.53
03-11-2023,64,North,1,176.78
03-11-2023,18,South,0,108.51
03-11-2023,41,North,1,169.46
03-11-2023,26,East,0,114.39
03-11-2023,72,East,1,182.65
03-11-2023,51,West,0,129.25
03-11-2023,34,East,0,118.87
04-11-2023,54,East,1,180.17
04-11-2023,46,South,1,166.7
04-11-2023,14,South,0,102.93
04-11-2023,56,West,1,172.25
04-11-2023,41,East,0,119.8
04-11-2023,73,East,1,177.93
04-11-2023,27,East,0,109.86
04-11-2023,69,East,1,181.04
04-11-2023,36,West,0,111.67
04-11-2023,49,East,0,120.06
04-11-2023,10,North,0,100.86
04-11-2023,68,West,1,179.39
05-11-2023,58,East,0,130.0
05-11-2023,53,West,0,119.02
05-11-2023,38,South,0,100.89
05-11-2023,40,South,0,120.01
05-11-2023,50,West,1,168.96
05-11-2023,10,East,1,158.34
05-11-2023,68,West,1,181.22
05-11-2023,19,East,0,115.53
05-11-2023,77,West,1,192.3
05-11-2023,17,West,0,105.59
05-11-2023,48,East,1,168.25
05-11-2023,45,South,0,115.04
05-11-2023,69,East,1,173.11
05-11-2023,15,East,0,102.96
05-11-2023,30,West,0,118.05
06-11-2023,37,North,1,169.22
06-11-2023,78,West,1,174.56
06-11-2023,35,West,0,114.63
06-11-2023,74,East,1,181.52
06-11-2023,30,South,0,92.39
06-11-2023,43,West,0,115.79
06-11-2023,15,West,0,101.59
06-11-2023,14,West,0,106.57
06-11-2023,15,South,0,101.9
06-11-2023,57,West,0,124.22
06-11-2023,61,North,0,122.78
06-11-2023,60,East,1,170.48
06-11-2023,67,North,1,174.72
06-11-2023,13,North,0,100.63
06-11-2023,77,East,1,183.8
06-11-2023,81,West,1,181.99
06-11-2023,89,North,1,184.13
06-11-2023,89,East,1,184.15
06-11-2023,43,West,0,123.61
07-11-2023,20,North,0,99.98
07-11-2023,43,South,0,108.69
07-11-2023,75,West,1,187.33
07-11-2023,67,South,1,174.6
07-11-2023,67,West,1,175.41
07-11-2023,68,North,1,186.06
07-11-2023,36,East,0,105.09
07-11-2023,32,North,0,110.34
07-11-2023,71,West,1,194.05
07-11-2023,28,North,0,111.58
07-11-2023,70,South,1,183.38
07-11-2023,82,East,1,187.41
07-11-2023,17,South,0,95.16
07-11-2023,76,East,1,182.05
07-11-2023,51,South,0,118.29
07-11-2023,37,South,0,106.43
07-11-2023,34,East,0,121.36
08-11-2023,35,North,0,111.82
08-11-2023,47,West,0,124.62
08-11-2023,24,South,0,108.38
08-11-2023,35,West,0,114.11
08-11-2023,62,West,0,120.49
08-11-2023,35,South,0,112.7
08-11-2023,26,North,0,103.58
08-11-2023,61,East,0,126.07
08-11-2023,34,South,1,163.12
08-11-2023,73,South,1,180.61
08-11-2023,52,South,1,170.34
08-11-2023,89,East,1,185.53
08-11-2023,69,North,1,176.81
09-11-2023,19,West,0,112.61
09-11-2023,62,East,1,177.15
09-11-2023,23,North,0,114.12
09-11-2023,84,North,1,194.38
09-11-2023,89,North,1,188.83
09-11-2023,13,North,0,95.6
09-11-2023,85,West,1,193.18
09-11-2023,81,South,1,185.66
09-11-2023,82,West,1,184.44
09-11-2023,26,South,0,111.34
09-11-2023,68,West,1,168.94
09-11-2023,61,East,1,166.31
10-11-2023,33,South,0,111.93
10-11-2023,62,East,1,178.51
10-11-2023,40,South,1,165.36
10-11-2023,84,South,1,189.78
10-11-2023,63,North,0,126.88
10-11-2023,86,East,1,183.47
10-11-2023,43,South,0,115.88
10-11-2023,47,West,1,173.98
10-11-2023,84,South,1,184.17
10-11-2023,25,South,0,107.48
11-11-2023,60,North,1,174.03
11-11-2023,19,West,0,109.52
11-11-2023,28,North,0,111.91
11-11-2023,78,East,1,173.29
11-11-2023,65,West,1,172.03
11-11-2023,26,North,0,104.68
11-11-2023,72,South,1,173.98
11-11-2023,17,South,0,107.76
11-11-2023,60,South,1,173.91
11-11-2023,25,North,1,156.33
11-11-2023,74,North,1,177.98
11-11-2023,88,South,1,181.41
11-11-2023,33,East,0,105.79
11-11-2023,49,North,1,169.16
11-11-2023,85,South,1,187.27
11-11-2023,20,North,0,101.74
11-11-2023,71,North,1,181.25
12-11-2023,21,South,0,100.38
12-11-2023,64,South,1,177.79
12-11-2023,59,South,1,171.17
12-11-2023,14,South,0,99.22
12-11-2023,53,South,1,171.46
12-11-2023,35,West,0,104.38
12-11-2023,73,East,1,186.01
12-11-2023,14,North,0,104.98
12-11-2023,25,North,0,102.06
12-11-2023,25,West,0,104.23
12-11-2023,29,South,0,106.71
12-11-2023,82,North,1,183.22
12-11-2023,53,East,0,121.0
12-11-2023,59,West,1,181.84
12-11-2023,10,South,0,103.52
13-11-2023,26,East,0,102.54
13-11-2023,45,West,0,109.49
13-11-2023,85,East,1,179.41
13-11-2023,83,East,1,185.99
13-11-2023,18,South,0,91.8
13-11-2023,53,North,0,122.25
13-11-2023,54,East,0,120.29
13-11-2023,16,East,0,105.71
13-11-2023,32,South,0,114.06
13-11-2023,34,West,0,119.67
13-11-2023,66,East,1,189.22
13-11-2023,20,South,0,103.15
13-11-2023,86,North,1,200.49
13-11-2023,43,North,0,110.64
13-11-2023,19,West,0,106.39
13-11-2023,71,West,1,177.29
13-11-2023,79,East,1,190.05
13-11-2023,48,South,1,171.43
14-11-2023,51,South,0,115.37
14-11-2023,11,West,0,106.0
14-11-2023,13,East,0,96.04
14-11-2023,20,West,0,100.8
14-11-2023,88,East,1,185.55
14-11-2023,48,South,0,114.94
14-11-2023,30,South,0,105.25
14-11-2023,16,North,0,102.54
14-11-2023,78,West,1,188.79
14-11-2023,76,West,1,190.97
14-11-2023,59,South,0,121.46
14-11-2023,32,South,0,120.04
14-11-2023,31,South,0,114.84
14-11-2023,48,South,0,115.16
14-11-2023,20,West,0,98.26
14-11-2023,55,East,1,171.5
15-11-2023,10,West,0,99.3
15-11-2023,35,North,1,162.21
15-11-2023,84,West,1,193.52
15-11-2023,52,North,1,169.64
15-11-2023,19,East,0,100.15
15-11-2023,63,North,1,188.85
15-11-2023,55,West,1,170.52
15-11-2023,53,East,1,167.93
15-11-2023,25,North,0,105.45
15-11-2023,79,South,1,185.57
15-11-2023,16,East,0,109.0
15-11-2023,23,North,0,107.49
15-11-2023,65,East,1,179.58
15-11-2023,82,South,1,178.17
15-11-2023,75,South,1,180.11
15-11-2023,24,East,0,100.45
15-11-2023,22,South,0,106.31
16-11-2023,30,South,0,115.12
16-11-2023,45,North,0,99.98
16-11-2023,25,North,0,104.36
16-11-2023,55,South,0,116.61
16-11-2023,64,West,1,170.49
16-11-2023,44,North,0,113.51
16-11-2023,72,North,1,188.34
16-11-2023,73,West,0,135.75
16-11-2023,74,East,1,187.89
16-11-2023,55,East,1,169.88
17-11-2023,14,West,0,105.95
17-11-2023,34,West,0,108.36
17-11-2023,56,South,1,172.23
17-11-2023,12,South,0,104.26
17-11-2023,59,West,0,116.57
17-11-2023,46,North,1,160.35
17-11-2023,39,North,0,110.92
17-11-2023,10,North,0,103.73
17-11-2023,32,North,0,117.22
17-11-2023,47,North,1,166.85
17-11-2023,88,North,1,187.98
17-11-2023,81,West,1,183.53
17-11-2023,52,West,0,127.07
17-11-2023,35,South,0,111.1
17-11-2023,86,North,1,183.16
17-11-2023,38,East,1,164.86
17-11-2023,58,South,1,169.54
17-11-2023,27,South,1,154.42
18-11-2023,70,West,1,180.4
18-11-2023,30,West,1,165.2
18-11-2023,34,North,0,111.14
18-11-2023,19,South,0,106.04
18-11-2023,43,West,0,113.06
18-11-2023,83,South,1,183.57
18-11-2023,32,East,0,108.97
18-11-2023,35,West,1,159.35
18-11-2023,34,West,0,113.17
18-11-2023,68,South,1,189.91
18-11-2023,87,West,1,198.12
18-11-2023,32,West,0,114.31
18-11-2023,13,South,0,91.21
18-11-2023,49,South,1,159.84
18-11-2023,71,South,1,182.94
18-11-2023,11,East,0,92.46
18-11-2023,40,North,0,104.45
18-11-2023,66,North,1,181.7
18-11-2023,25,North,0,110.49
18-11-2023,68,North,0,131.4
18-11-2023,50,East,1,168.32
18-11-2023,81,North,1,183.17
19-11-2023,44,West,1,168.29
19-11-2023,42,West,0,114.33
19-11-2023,17,South,0,103.59
19-11-2023,75,East,1,187.04
19-11-2023,87,East,1,189.63
19-11-2023,37,South,1,160.55
19-11-2023,38,East,0,108.45
19-11-2023,29,West,0,109.8
19-11-2023,77,East,1,187.48
19-11-2023,70,North,1,177.01
19-11-2023,29,West,0,103.78
19-11-2023,57,South,1,180.25
19-11-2023,34,North,0,114.3
19-11-2023,17,East,0,103.65
20-11-2023,15,East,0,99.02
20-11-2023,52,North,0,116.33
20-11-2023,51,East,0,124.64
20-11-2023,83,West,1,187.15
20-11-2023,50,East,1,170.48
20-11-2023,48,South,0,127.6
20-11-2023,32,South,1,151.75
20-11-2023,24,North,0,110.59
20-11-2023,69,North,1,182.29
20-11-2023,47,North,1,170.75
20-11-2023,43,East,0,114.02
21-11-2023,84,North,1,178.91
21-11-2023,64,South,1,182.05
21-11-2023,51,West,0,119.92
21-11-2023,18,East,0,106.28
21-11-2023,70,East,1,182.05
21-11-2023,32,West,0,112.56
21-11-2023,77,North,1,182.41
21-11-2023,60,East,1,172.13
21-11-2023,77,East,1,181.2
21-11-2023,63,North,1,178.31
21-11-2023,87,East,1,178.58
21-11-2023,53,East,1,175.2
21-11-2023,53,West,0,122.53
21-11-2023,44,East,0,119.53
21-11-2023,65,West,0,124.78
22-11-2023,68,West,1,174.69
22-11-2023,23,East,1,151.46
22-11-2023,67,East,1,174.26
22-11-2023,82,North,1,181.24
22-11-2023,55,South,0,123.21
22-11-2023,68,East,1,176.91
22-11-2023,84,South,1,181.24
22-11-2023,19,South,0,113.71
22-11-2023,86,West,1,187.76
22-11-2023,16,East,0,102.89
22-11-2023,40,North,0,114.83
22-11-2023,64,East,1,177.2
22-11-2023,39,East,1,163.36
22-11-2023,38,South,0,117.19
22-11-2023,60,South,1,178.98
22-11-2023,38,North,0,108.85
22-11-2023,26,South,0,113.65
22-11-2023,31,South,0,111.06
22-11-2023,17,North,0,108.22
23-11-2023,25,South,0,103.84
23-11-2023,44,South,0,122.05
23-11-2023,40,North,0,101.15
23-11-2023,76,West,1,190.33
23-11-2023,49,South,0,123.48
23-11-2023,76,North,1,174.35
23-11-2023,69,North,1,180.28
23-11-2023,38,North,1,167.2
23-11-2023,89,North,1,201.42
24-11-2023,46,North,1,157.03
24-11-2023,39,North,0,118.3
24-11-2023,56,East,1,169.75
24-11-2023,47,North,0,119.83
24-11-2023,36,East,0,107.16
24-11-2023,30,West,0,116.7
24-11-2023,36,West,0,113.33
24-11-2023,57,East,1,182.7
25-11-2023,10,West,0,95.22
25-11-2023,26,East,0,101.98
25-11-2023,40,East,0,112.6
25-11-2023,47,West,0,120.02
25-11-2023,71,West,1,175.81
25-11-2023,32,West,1,159.24
25-11-2023,10,South,0,103.12
25-11-2023,78,North,1,188.64
25-11-2023,63,South,0,139.93
25-11-2023,68,South,1,185.14
25-11-2023,34,West,0,97.85
25-11-2023,84,East,1,189.31
25-11-2023,26,South,0,111.83
25-11-2023,64,East,1,176.35
25-11-2023,45,East,0,117.1
26-11-2023,33,North,0,111.52
26-11-2023,46,East,1,167.03
26-11-2023,81,North,1,189.71
26-11-2023,63,West,1,174.37
26-11-2023,57,East,0,122.49
26-11-2023,44,North,1,167.8
26-11-2023,20,East,0,94.98
26-11-2023,36,East,1,159.98
26-11-2023,43,West,0,110.04
26-11-2023,42,North,0,109.25
26-11-2023,75,North,1,176.32
26-11-2023,57,North,0,126.24
27-11-2023,42,North,0,107.86
27-11-2023,33,East,0,106.84
27-11-2023,49,South,0,124.06
27-11-2023,49,East,0,123.58
27-11-2023,18,North,0,110.91
27-11-2023,48,North,1,173.29
27-11-2023,89,West,1,180.77
27-11-2023,89,South,1,191.57
27-11-2023,81,North,1,183.07
27-11-2023,60,West,1,168.35
27-11-2023,50,West,0,121.73
27-11-2023,78,West,1,174.13
27-11-2023,21,East,0,111.4
27-11-2023,31,West,1,159.34
27-11-2023,66,East,1,177.41
27-11-2023,25,West,0,101.36
27-11-2023,48,South,1,170.32
27-11-2023,87,East,1,178.34
28-11-2023,39,East,1,161.89
28-11-2023,30,East,1,158.74
28-11-2023,32,South,0,106.26
28-11-2023,70,West,1,168.56
28-11-2023,33,South,0,107.85
28-11-2023,73,North,1,176.81
28-11-2023,24,East,0,106.41
28-11-2023,53,North,0,113.66
28-11-2023,25,South,0,104.45
28-11-2023,47,East,1,163.34
28-11-2023,13,East,0,111.46
28-11-2023,55,South,1,174.43
28-11-2023,11,East,0,99.61
28-11-2023,88,East,1,182.74
28-11-2023,58,South,1,170.27
28-11-2023,57,North,1,178.32
29-11-2023,78,East,1,174.11
29-11-2023,30,East,0,109.01
29-11-2023,88,South,1,190.32
29-11-2023,56,East,1,169.99
29-11-2023,35,West,0,117.9
29-11-2023,62,East,0,121.42
29-11-2023,87,North,1,186.2
29-11-2023,33,North,0,101.48
29-11-2023,73,North,1,189.87
29-11-2023,58,North,1,174.02
29-11-2023,46,East,0,111.11
29-11-2023,72,South,1,175.49
29-11-2023,10,South,0,103.88
29-11-2023,38,South,0,126.35
29-11-2023,55,West,0,123.74
30-11-2023,65,North,0,131.74
30-11-2023,37,North,0,115.85
30-11-2023,42,East,1,162.8
30-11-2023,47,East,1,163.66
30-11-2023,70,North,1,182.37
30-11-2023,18,East,0,98.99
30-11-2023,18,North,0,107.57
30-11-2023,24,South,0,111.0
30-11-2023,59,West,0,130.87
30-11-2023,34,East,0,108.29
30-11-2023,51,South,1,183.25
30-11-2023,79,East,0,139.16
30-11-2023,43,West,0,115.93
30-11-2023,22,West,0,111.59
30-11-2023,20,North,0,107.1
01-12-2023,76,West,1,193.5
01-12-2023,88,South,1,183.86
01-12-2023,24,South,0,100.05
01-12-2023,56,West,1,182.29
01-12-2023,34,West,0,104.8
01-12-2023,26,South,0,105.97
01-12-2023,85,East,1,186.14
01-12-2023,56,East,0,123.11
01-12-2023,51,South,1,168.34
01-12-2023,42,North,1,171.3
01-12-2023,47,South,0,125.75
01-12-2023,82,South,1,189.32
01-12-2023,49,South,1,166.95
01-12-2023,63,North,1,172.22
02-12-2023,48,East,1,171.88
02-12-2023,47,South,1,165.12
02-12-2023,32,West,1,156.96
02-12-2023,54,South,1,170.65
02-12-2023,54,East,0,117.24
02-12-2023,81,South,1,180.2
02-12-2023,13,West,0,89.09
02-12-2023,82,South,1,185.76
02-12-2023,20,North,0,104.21
02-12-2023,83,East,1,181.05
02-12-2023,51,West,1,179.61
02-12-2023,86,West,1,187.82
02-12-2023,52,East,1,168.51
02-12-2023,37,North,0,115.41
02-12-2023,60,North,0,133.73
02-12-2023,25,West,0,109.94
02-12-2023,50,South,0,120.2
03-12-2023,23,East,0,103.52
03-12-2023,52,East,1,175.94
03-12-2023,77,West,1,183.62
03-12-2023,65,West,1,179.74
03-12-2023,73,South,1,179.72
03-12-2023,15,North,0,117.78
03-12-2023,81,North,1,180.72
03-12-2023,54,East,0,119.07
03-12-2023,20,West,0,95.46
03-12-2023,25,West,0,122.58
03-12-2023,60,East,0,129.23
03-12-2023,43,South,1,167.98
03-12-2023,58,South,1,170.88
03-12-2023,22,East,0,98.4
03-12-2023,53,South,1,179.9
03-12-2023,89,West,1,185.01
03-12-2023,69,East,1,172.35
03-12-2023,88,East,1,178.85
04-12-2023,51,West,1,174.91
04-12-2023,47,North,0,115.26
04-12-2023,29,West,0,114.52
04-12-2023,84,North,1,193.04
04-12-2023,30,North,0,111.53
04-12-2023,10,North,0,103.51
04-12-2023,69,East,0,131.45
04-12-2023,35,West,1,165.44
04-12-2023,67,West,1,170.65
04-12-2023,75,East,1,187.64
04-12-2023,28,East,0,102.21
04-12-2023,54,East,1,170.51
04-12-2023,48,East,1,163.07
04-12-2023,28,West,0,107.32
04-12-2023,11,South,0,108.05
04-12-2023,56,East,0,118.03
04-12-2023,68,South,1,184.89
04-12-2023,36,East,0,114.03
04-12-2023,56,West,1,159.54
04-12-2023,29,East,0,103.97
04-12-2023,70,South,0,136.65
05-12-2023,38,South,0,117.24
05-12-2023,73,South,1,188.27
05-12-2023,20,West,0,101.28
05-12-2023,46,East,1,178.67
05-12-2023,50,South,1,170.39
05-12-2023,27,South,0,110.33
05-12-2023,63,South,1,168.98
05-12-2023,80,North,1,181.43
05-12-2023,73,North,1,182.81
05-12-2023,24,East,0,102.01
05-12-2023,34,West,0,109.36
05-12-2023,69,North,1,178.53
05-12-2023,29,East,0,111.78
05-12-2023,38,South,0,106.97
05-12-2023,13,North,0,105.23
05-12-2023,57,West,0,121.18
05-12-2023,76,West,1,187.7
05-12-2023,69,North,1,176.05
05-12-2023,59,North,0,111.67
05-12-2023,82,West,1,184.35
05-12-2023,48,East,0,119.21
05-12-2023,85,South,1,177.85
06-12-2023,46,North,0,114.32
06-12-2023,30,South,0,113.29
06-12-2023,24,East,0,112.7
06-12-2023,55,North,1,174.33
06-12-2023,55,East,0,114.72
06-12-2023,42,South,0,117.86
06-12-2023,79,West,1,180.82
06-12-2023,35,North,1,164.63
06-12-2023,56,South,1,174.79
06-12-2023,84,West,1,191.63
06-12-2023,12,South,0,101.23
06-12-2023,25,North,0,105.74
06-12-2023,72,West,1,179.81
06-12-2023,41,West,0,121.59
06-12-2023,26,North,0,105.39
06-12-2023,17,East,0,109.92
06-12-2023,48,West,0,118.85
06-12-2023,74,North,1,176.45
06-12-2023,19,North,0,100.71
06-12-2023,31,East,0,110.38
06-12-2023,57,West,1,160.34
06-12-2023,38,East,0,126.59
06-12-2023,39,East,0,117.1
06-12-2023,64,North,1,174.29
06-12-2023,27,East,0,105.9
07-12-2023,45,North,0,123.73
07-12-2023,21,West,1,141.03
07-12-2023,48,North,0,107.36
07-12-2023,20,East,0,95.92
07-12-2023,65,East,1,174.95
07-12-2023,36,West,0,101.03
07-12-2023,10,West,0,91.26
07-12-2023,29,East,0,102.93
07-12-2023,49,South,1,167.03
07-12-2023,79,West,1,182.72
07-12-2023,25,South,0,103.18
07-12-2023,42,North,1,163.95
07-12-2023,18,West,0,100.95
08-12-2023,89,South,1,184.15
08-12-2023,36,East,0,113.82
08-12-2023,73,North,1,189.82
08-12-2023,47,South,0,122.38
08-12-2023,36,South,0,115.29
08-12-2023,69,North,1,184.77
08-12-2023,63,North,1,169.52
08-12-2023,49,West,0,121.03
08-12-2023,23,East,0,103.53
08-12-2023,89,East,1,198.23
08-12-2023,14,East,0,101.91
08-12-2023,52,East,0,117.62
08-12-2023,52,North,1,172.59
08-12-2023,18,South,0,95.5
08-12-2023,14,East,0,98.01
08-12-2023,84,East,1,186.78
09-12-2023,85,South,1,192.77
09-12-2023,43,East,0,114.14
09-12-2023,85,West,1,189.72
09-12-2023,69,South,1,185.09
09-12-2023,26,North,0,109.56
09-12-2023,26,South,0,115.44
09-12-2023,74,North,1,181.65
09-12-2023,56,South,0,123.8
09-12-2023,66,South,1,187.34
09-12-2023,18,East,1,149.48
09-12-2023,64,West,1,181.9
09-12-2023,50,North,1,171.82
09-12-2023,65,East,1,182.97
09-12-2023,25,West,1,148.21
09-12-2023,64,West,1,170.27
09-12-2023,28,North,0,116.21
09-12-2023,89,West,1,191.58
09-12-2023,70,West,1,178.14
10-12-2023,37,East,1,163.31
10-12-2023,88,West,1,178.56
10-12-2023,70,West,1,184.02
10-12-2023,31,South,0,114.21
10-12-2023,68,South,1,176.98
10-12-2023,15,West,0,97.25
10-12-2023,26,South,0,107.08
10-12-2023,39,South,0,117.02
10-12-2023,13,East,0,101.35
10-12-2023,38,East,1,168.26
10-12-2023,32,West,0,118.97
10-12-2023,24,East,0,114.64
10-12-2023,13,South,0,97.58
10-12-2023,47,North,1,169.07
10-12-2023,18,West,0,104.57
11-12-2023,20,North,0,108.92
11-12-2023,76,South,1,185.19
11-12-2023,18,South,0,103.04
11-12-2023,77,South,1,181.02
11-12-2023,16,South,0,110.46
11-12-2023,85,North,1,184.84
11-12-2023,56,North,0,123.43
11-12-2023,19,South,0,102.47
11-12-2023,12,West,0,98.04
11-12-2023,37,North,1,157.68
11-12-2023,23,North,0,103.2
11-12-2023,42,West,1,164.57
11-12-2023,68,South,0,127.76
11-12-2023,87,South,1,193.4
11-12-2023,60,North,1,178.03
11-12-2023,40,South,0,122.49
11-12-2023,85,South,1,188.98
11-12-2023,20,East,0,101.32
11-12-2023,76,West,1,186.25
12-12-2023,12,South,0,101.13
12-12-2023,13,North,0,107.16
12-12-2023,25,South,0,106.1
12-12-2023,13,North,0,107.89
12-12-2023,19,North,0,107.04
12-12-2023,28,North,1,172.65
12-12-2023,86,South,1,197.75
12-12-2023,87,West,1,186.77
12-12-2023,78,West,1,177.61
12-12-2023,53,North,0,121.54
12-12-2023,66,East,1,180.46
12-12-2023,80,North,1,188.83
13-12-2023,26,East,0,112.08
13-12-2023,67,East,1,164.9
13-12-2023,66,South,1,175.82
13-12-2023,14,West,0,103.78
13-12-2023,75,South,1,187.55
13-12-2023,32,West,0,109.25
13-12-2023,32,East,0,111.85
13-12-2023,26,East,0,108.02
13-12-2023,31,West,0,113.07
13-12-2023,63,East,1,176.26
14-12-2023,38,North,1,163.67
14-12-2023,58,South,1,172.18
14-12-2023,37,West,0,116.92
14-12-2023,18,South,0,108.14
14-12-2023,66,South,1,180.76
14-12-2023,54,North,1,172.78
14-12-2023,32,West,0,108.14
14-12-2023,53,North,1,179.38
14-12-2023,13,South,1,150.75
14-12-2023,82,North,1,188.19
14-12-2023,73,West,1,176.24
14-12-2023,75,East,1,181.26
14-12-2023,37,North,1,167.9
14-12-2023,70,East,1,182.08
14-12-2023,45,South,0,118.23
14-12-2023,61,South,1,168.68
14-12-2023,13,West,0,104.56
15-12-2023,21,South,0,108.23
15-12-2023,73,West,1,170.3
15-12-2023,44,North,1,170.76
15-12-2023,20,North,0,101.2
15-12-2023,80,East,1,194.46
15-12-2023,36,North,0,127.98
15-12-2023,83,South,1,178.08
15-12-2023,60,West,1,168.65
15-12-2023,71,East,1,186.09
15-12-2023,15,South,0,104.05
15-12-2023,59,North,1,171.32
15-12-2023,50,South,0,122.63
15-12-2023,34,North,0,108.63
15-12-2023,87,North,1,193.16
15-12-2023,28,East,0,94.95
15-12-2023,46,North,0,114.36
15-12-2023,30,West,0,100.64
15-12-2023,58,East,1,173.99
15-12-2023,14,West,0,95.77
15-12-2023,19,South,0,102.15
15-12-2023,55,West,0,124.74
15-12-2023,79,North,1,179.95
15-12-2023,26,North,0,112.94
15-12-2023,42,East,0,125.73
15-12-2023,73,North,1,179.06
16-12-2023,32,East,0,114.21
16-12-2023,24,West,0,104.51
16-12-2023,77,West,1,179.94
16-12-2023,18,South,0,103.18
16-12-2023,12,East,0,100.39
16-12-2023,88,West,1,190.93
16-12-2023,60,East,1,170.51
16-12-2023,22,East,0,100.52
16-12-2023,19,North,0,93.27
16-12-2023,53,East,0,119.38
16-12-2023,17,North,0,94.45
16-12-2023,82,West,1,185.17
16-12-2023,11,South,0,98.11
16-12-2023,36,South,0,109.32
16-12-2023,73,South,0,129.71
16-12-2023,66,South,1,174.03
16-12-2023,44,West,0,113.07
16-12-2023,55,East,1,179.32
17-12-2023,50,West,0,125.61
17-12-2023,70,South,0,134.36
17-12-2023,11,West,0,104.93
17-12-2023,62,East,1,187.81
17-12-2023,41,West,0,113.88
17-12-2023,69,West,1,171.71
17-12-2023,66,East,1,170.63
17-12-2023,63,North,1,169.1
17-12-2023,84,East,1,190.6
17-12-2023,68,South,1,177.25
17-12-2023,45,North,1,171.46
17-12-2023,60,North,1,175.39
17-12-2023,36,East,0,108.99
17-12-2023,48,West,1,166.01
17-12-2023,78,West,1,184.57
17-12-2023,63,North,1,170.32
17-12-2023,15,East,0,96.83
17-12-2023,60,North,1,167.46
17-12-2023,24,South,0,104.78
17-12-2023,46,West,0,118.79
18-12-2023,50,East,0,116.3
18-12-2023,54,North,0,121.44
18-12-2023,89,East,1,190.85
18-12-2023,79,West,1,189.17
18-12-2023,25,East,0,112.96
18-12-2023,63,West,1,175.77
18-12-2023,70,South,1,179.58
